TT_taxonUUID,TT_taxonRank,TT_kingdom,TT_taiCOLNameCode,TT_simplifiedScientificName,TC_taxon_status,TC_is_in_taiwan
f30b9574-2301-4012-a59e-ef9d31692958,species,Animalia,t0031553,Parapenaeus fissuroides,accepted,TRUE
9143e56f-b211-40d0-8217-d09b3e7c1f10,species,Animalia,t0031554,Parapenaeus fissurus,accepted,TRUE
b4609729-34a3-411b-b609-2248b33b282a,species,Animalia,t0083293,Parapenaeus lanceolatus,accepted,TRUE
c084758d-ca78-40e0-90c0-08f3460ff208,species,Animalia,t0083294,Parapenaeus longipes,accepted,TRUE
c7ede309-dfe5-42c2-bd1a-c7062837d228,species,Animalia,t0083295,Parapenaeus murrayi,accepted,TRUE
26402080-bec7-4345-9ead-b923316d4635,species,Animalia,t0083296,Parapenaeus sextuberculatus,accepted,TRUE
b29f714c-35cb-40d5-a661-3c118bfd50e3,species,Animalia,t0083690,Penaeopsis eduardoi,accepted,TRUE
012db6c3-e0ba-4ae2-9e47-dfb3a811e1cd,species,Animalia,t0031688,Penaeopsis rectacuta,accepted,TRUE
fd6d7393-0eca-4a66-a1c6-7f1b4a806192,species,Animalia,t0083691,Penaeus aztecus,accepted,TRUE
b29fdfa5-a151-4f86-ad34-3429ed851be6,species,Animalia,t0083692,Penaeus canaliculatus,accepted,TRUE
4dd38658-34d0-4abc-804f-8318621bb1ac,species,Animalia,t0083693,Penaeus chinensis,accepted,TRUE
fc409bba-c2fa-45b4-bc3c-3a975ece1108,species,Animalia,t0083694,Penaeus duorarum,accepted,TRUE
984cca92-7edd-4575-8502-87626fef2309,species,Animalia,t0083695,Penaeus esculentus,accepted,TRUE
4ebca6e1-817e-44c0-902b-63d4522c1b9a,species,Animalia,t0031689,Penaeus indicus,accepted,TRUE
a42e41b0-90f6-4fec-9102-a5ec191d49d1,species,Animalia,t0031690,Penaeus japonicus,accepted,TRUE
49c333a6-f0f4-4c8e-b4ea-9339947ba6dd,species,Animalia,t0083696,Penaeus kerathurus,accepted,TRUE
ccfed65a-9076-43d1-ab77-93c5cf97064a,species,Animalia,t0083697,Penaeus latisulcatus,accepted,TRUE
a439e125-5c8e-492e-8385-a7d1fa9cd996,species,Animalia,t0083698,Penaeus longistylus,accepted,TRUE
4cf25c18-c82c-4f0a-babe-2bf8f2edafb5,species,Animalia,t0083699,Penaeus marginatus,accepted,TRUE
f9aa8255-bd09-46ee-9552-0205a05c5f71,species,Animalia,t0083700,Penaeus merguiensis,accepted,TRUE
19009bba-842e-4107-be69-8ba0a87451e1,species,Animalia,t0083701,Penaeus monodon,accepted,TRUE
24eb3416-d8ec-4d19-b586-80c99603f908,species,Animalia,t0031691,Penaeus penicillatus,accepted,TRUE
7cf0b6b3-081d-4ed7-8092-873c38c57952,species,Animalia,t0083702,Penaeus plebejus,accepted,TRUE
d069210f-b526-4b53-be7f-e08b2c4d05c1,species,Animalia,t0083703,Penaeus semisulcatus,accepted,TRUE
932ac119-09e1-40d0-b45e-5c335c653b97,species,Animalia,t0031692,Penaeus setiferus,accepted,TRUE
849e1566-641f-4f33-9470-3be03850bee7,species,Animalia,t0083704,Penaeus vannamei,accepted,TRUE
10ce3cd9-c1c6-4cea-a3af-bf39a6e610a8,species,Animalia,t0033465,Trachypenaeus anchoralis,accepted,TRUE
24b4cc07-d622-430a-8425-5ab07590f15e,species,Animalia,t0047668,Trachysalambria albicomus,accepted,TRUE
f7cb9268-8766-4105-97b9-e6007be69c76,species,Animalia,t0047669,Trachysalambria aspera,accepted,TRUE
bdd19f68-ecca-4a2a-81bb-5ce40a5633ba,species,Animalia,t0033469,Trachysalambria curvirostris,accepted,TRUE
e46f1372-c27b-418d-97dc-a484ae4b69ff,species,Animalia,t0047670,Trachysalambria longipes,accepted,TRUE
78d6a2da-5bb5-4155-9789-58d5f588a5df,species,Animalia,t0072644,Aulacolambrus curvispinus,accepted,TRUE
7b2078d1-c6fb-4378-af64-903b530a67a7,species,Animalia,t0057851,Aulacolambrus hoplonotus,accepted,TRUE
68053049-ba80-4c67-96bf-823441b68d4c,species,Animalia,t0079711,Cryptopodia fornicata,accepted,TRUE
0cffd4f3-ef04-4b06-a08c-ba22d39d03b7,species,Animalia,t0030883,Daldorfia horrida,accepted,TRUE
44966852-a26f-4479-b341-5ed26ee9543c,species,Animalia,t0064314,Garthambrus allisoni,accepted,TRUE
3f172f7f-2227-4fb9-96c3-9d8b7211215d,species,Animalia,t0064315,Garthambrus pteromerus,accepted,TRUE
6107cc3a-73e3-4c78-aa08-2524766f905f,species,Animalia,t0064316,Garthambrus stellata,accepted,TRUE
2bf4ccdd-a8a7-45e0-9141-d111e966efb6,species,Animalia,t0065509,Heterocrypta transitans,accepted,TRUE
a1fde928-d7e1-4a97-8bdd-69f4c0a79030,species,Animalia,t0027289,Lambrachaeus ramifer,accepted,TRUE
b3ef4f08-0997-4077-862d-65a2aace069c,species,Animalia,t0031632,Parthenope longimanus,accepted,TRUE
0b1945b4-d16f-497d-8774-f287d9576052,species,Animalia,t0028906,Enoplolambrus echinatus,accepted,TRUE
2e383ec5-146a-47d1-8b66-317a7bdb604e,species,Animalia,t0062687,Enoplolambrus validus,accepted,TRUE
7a5c446e-9e0a-460f-b638-e3028b1146d9,species,Animalia,t0037767,Rhinolambrus contrarius,accepted,TRUE
8fb5add6-ccfc-4a42-8e85-e7e3436f5fbd,species,Animalia,t0037768,Rhinolambrus lamellifrons,accepted,TRUE
e6dab6e5-c96d-42fd-bd01-351b19a3fc24,species,Animalia,t0037769,Rhinolambrus nummiferus,accepted,TRUE
f25d297d-e343-4c89-b19e-2fbc6ab37c68,species,Animalia,t0032483,Rhinolambrus pelagicus,accepted,TRUE
7bfd4a9f-311a-4bca-b25f-4d6e2703a4b9,species,Animalia,t0072711,Austinogebia edulis,accepted,TRUE
6e0ea9bf-d219-477f-96fb-f48ea2fd87fb,species,Animalia,t0072712,Austinogebia narutensis,accepted,TRUE
0c16edb9-e589-4331-828e-ebd7b52dcf6e,species,Animalia,t0072713,Austinogebia wuhsienweni,accepted,TRUE
798a86e1-4677-435d-840a-02ebd2a3060c,species,Animalia,t0048396,Upogebia edentata,accepted,TRUE
baa257d6-4098-4da0-b718-5e0053d48be5,species,Animalia,t0048397,Upogebia takonesis,accepted,TRUE
109e8b2a-4654-4e06-8075-b94e393ef146,species,Animalia,t0076234,Baruna sinensis,accepted,TRUE
2d1319dc-32d7-45a6-a7ea-3ffb770cfb44,species,Animalia,t0077327,Camptandrium sexdentatum,accepted,TRUE
e889b430-58ca-4f5a-86a9-87a44382e786,species,Animalia,t0080353,Moguai elongatum,accepted,TRUE
85be3898-e2d3-4635-a3be-284c27f64402,species,Animalia,t0083018,Paracleistostoma depressum,accepted,TRUE
fb5c5c59-495e-48aa-905c-7f894125748b,species,Animalia,t0076304,Bathypalaemonella hayashii,accepted,TRUE
4827d12a-f16d-49fb-9b05-9f1c3a8ce338,species,Animalia,t0076305,Bathypalaemonetes brevirostris,accepted,TRUE
4f500268-71b3-407e-97cd-8cc5e2b163a9,species,Animalia,t0076306,Bathypalaemonetes pilosipes,accepted,TRUE
22aca341-5839-424a-b8d7-82866cd9f7f4,species,Animalia,t0046256,Bathypalaemonetes chani,accepted,TRUE
a31b7260-47d7-478d-b23b-8520b92761ed,species,Animalia,t0076311,Bathystylodactylus inflatus,accepted,TRUE
bf460780-5436-4e31-8867-a0837f228f30,species,Animalia,t0031598,Parastylodactylus bimaxillaris,accepted,TRUE
8f544f78-e0ae-4522-bcca-4957293694c7,species,Animalia,t0046334,Stylodactylus libratus,accepted,TRUE
cddae617-03a1-445a-b688-d3495065fda0,species,Animalia,t0046335,Stylodactylus licinus,accepted,TRUE
344fd913-746f-4697-8a9a-9c126723e66e,species,Animalia,t0046336,Stylodactylus major,accepted,TRUE
716eebf7-a917-493a-a71d-bdd2863fd5e7,species,Animalia,t0046337,Stylodactylus multidentalus,accepted,TRUE
22921da6-4989-479f-81e8-92e1d697515d,species,Animalia,t0046338,Stylodactylus tokarensis,accepted,TRUE
70289a06-2865-44a7-b787-4827c67f2b5b,species,Animalia,t0057916,Birgus latro,accepted,TRUE
447ef553-78f3-4027-aed7-108e578b17e7,species,Animalia,t0078924,Coenobita brevimanus,accepted,TRUE
23eb8988-a183-41a9-877a-4c4135e1709c,species,Animalia,t0078927,Coenobita violascens,accepted,TRUE
52854a48-d96c-4d0c-8716-64fa7dbccc3d,species,Animalia,t0078926,Coenobita rugosus,accepted,TRUE
90d37b63-e06e-4250-8538-f8e35f7a3678,species,Animalia,t0078925,Coenobita cavipes,accepted,TRUE
ce7c50e4-749f-49e2-ad10-8517c5aa2a06,species,Animalia,t0076507,Bitias brevis,accepted,TRUE
0798a70b-d4bd-4c69-b9dd-2e936a91ac42,species,Animalia,t0077125,Calipandalus elachys,accepted,TRUE
0618b45b-2835-4b5f-bbae-6db0f70c700d,species,Animalia,t0078280,Cholorotcus crassicornis,accepted,TRUE
40d06ae6-19e8-42ef-bd4c-8626e866e6af,species,Animalia,t0029656,Heterocarpus dorsalis,accepted,TRUE
c643daec-3bfb-448b-a9ee-36da78b94971,species,Animalia,t0065491,Heterocarpus gibbosus,accepted,TRUE
a8ea964f-fcea-43e0-b65a-0eb69883ee7e,species,Animalia,t0065493,Heterocarpus laevigatus,accepted,TRUE
6cb00aa0-41c6-4764-a6e2-a08a44b3147b,species,Animalia,t0065494,Heterocarpus parvispina,accepted,TRUE
bf27e9b8-3fee-4c4f-a2de-c0173660eabe,species,Animalia,t0065495,Heterocarpus sibogae,accepted,TRUE
606524b2-3734-4bb2-a5d4-a245984fb0da,species,Animalia,t0065496,Heterocarpus tricarinatus,accepted,TRUE
b1a8ebcf-6317-4c0c-8da3-a4c042b002c8,species,Animalia,t0065497,Heterocarpus woodmasoni,accepted,TRUE
dd9d8ee1-241b-419b-b5bf-cf9c67d04129,species,Animalia,t0082879,Pandalopsis miyakei,accepted,TRUE
a0ed0f76-bed2-407d-929f-44b900246273,species,Animalia,t0082886,Pandalus chani,accepted,TRUE
39d82846-6037-4a47-85e8-bfaadb0268c7,species,Animalia,t0082887,Pandalus formosanus,accepted,TRUE
52bc725c-06ed-4df3-a4a0-678a4a5c0248,species,Animalia,t0036175,Plesionika hsuehyui,accepted,TRUE
601aebe1-fc3d-4c62-a25c-fbd7c4dfcee9,species,Animalia,t0036168,Plesionika binoculus,accepted,TRUE
e9d1fc07-0725-4972-a074-df9b139b81d2,species,Animalia,t0036185,Plesionika philippinensis,accepted,TRUE
af58dda8-856c-47e8-9ed0-79dde798467b,species,Animalia,t0036165,Plesionika albocristata,accepted,TRUE
9d49d24a-1f6b-4295-81dd-5b8c0af0e3b1,species,Animalia,t0032007,Plesionika alcocki,accepted,TRUE
d7aba4ce-1df2-4d77-9da5-b556bbcbfddf,species,Animalia,t0036166,Plesionika bifurca,accepted,TRUE
43fb32bc-b824-4413-9f76-bff0fa754730,species,Animalia,t0036167,Plesionika bimaculata,accepted,TRUE
a2d0f384-b161-497e-9e73-f5415c87faea,species,Animalia,t0036169,Plesionika carsini,accepted,TRUE
acfd39ce-8dba-46dc-8b44-a7c9126a74d9,species,Animalia,t0036170,Plesionika crosnieri,accepted,TRUE
56fe4024-6ac5-4994-9f32-cb32f60ab1c0,species,Animalia,t0036171,Plesionika edwardsii,accepted,TRUE
130cbcc9-c411-4553-bd0c-25125f7a24d1,species,Animalia,t0032008,Plesionika ensis,accepted,TRUE
f9fca0c1-0812-4ff0-9a9c-641057dd926f,species,Animalia,t0036172,Plesionika erythrocyclus,accepted,TRUE
ee571f3f-9afa-4e4a-8013-7cb47d9b518f,species,Animalia,t0036173,Plesionika fimbriata,accepted,TRUE
b2d99767-f24a-4595-a06b-10ae6a5ec72c,species,Animalia,t0036174,Plesionika grandis,accepted,TRUE
a0139f93-164f-4d38-b572-f94f9ce3debb,species,Animalia,t0036176,Plesionika indica,accepted,TRUE
0270ec2f-1754-44c6-9edb-068ad17fa82c,species,Animalia,t0036177,Plesionika izumiae,accepted,TRUE
67cdbad5-bda4-4ca7-830d-e09faf970799,species,Animalia,t0036178,Plesionika kensleyi,accepted,TRUE
91fae7a0-f8e5-4430-9fa0-ef6e2eb2f471,species,Animalia,t0036179,Plesionika lophotes,accepted,TRUE
dd0464b1-fe84-447f-939e-6043a156bb98,species,Animalia,t0036180,Plesionika narval,accepted,TRUE
dcf9508e-45b7-4cfc-97c3-def10225a99c,species,Animalia,t0036181,Plesionika nesisi,accepted,TRUE
36e12582-ed29-4962-aa6d-93b93ddee77c,species,Animalia,t0036182,Plesionika ocellus,accepted,TRUE
96c56f0a-12b9-456e-aff8-47dd3fd78de8,species,Animalia,t0036183,Plesionika orientalis,accepted,TRUE
4d231173-05d2-4858-952c-f38597658607,species,Animalia,t0036184,Plesionika ortmanni,accepted,TRUE
ec144e1f-b65a-4ce7-953a-e26dcb1ae8a0,species,Animalia,t0036186,Plesionika picta,accepted,TRUE
7435fa49-2888-4722-a24d-fcfd558fbf2d,species,Animalia,t0036187,Plesionika protati,accepted,TRUE
da11bd42-3756-42cc-9240-999ab2c54d8d,species,Animalia,t0036188,Plesionika quasigrandis,accepted,FALSE
2c8c8f2d-394a-435b-b855-05c0cad3032c,species,Animalia,t0036189,Plesionika reflexa,accepted,TRUE
bcb0adf3-6cad-4aec-ab87-344cfe31a1f1,species,Animalia,t0036190,Plesionika rufomaculata,accepted,TRUE
494073aa-3c42-463d-808c-f81a37dbbf6b,species,Animalia,t0036191,Plesionika scopifera,accepted,TRUE
e0914229-f8c9-46d7-b7a9-edd1c32b8527,species,Animalia,t0032009,Plesionika semilaevis,accepted,TRUE
56c47630-587f-48cf-9e9e-459d0ac72eec,species,Animalia,t0036192,Plesionika simulatrix,accepted,TRUE
123c74d8-35a8-4631-b776-874edab2e50f,species,Animalia,t0036193,Plesionika sindoi,accepted,TRUE
cb78b025-2d31-4105-8a0a-374b92b72bf1,species,Animalia,t0036194,Plesionika spinensis,accepted,TRUE
64d3d4e8-db5b-46c0-8061-b234863e9d22,species,Animalia,t0036195,Plesionika spinidorsalis,accepted,TRUE
408241e5-191c-46c8-969e-907f40c66cc9,species,Animalia,t0036196,Plesionika suffusa,accepted,TRUE
9a2cf0e9-e7d5-4382-8f4c-ffb5ecdf9a3e,species,Animalia,t0036197,Plesionika taiwanica,accepted,TRUE
16155aef-e4ec-4574-9ee4-8bc117bed712,species,Animalia,t0036198,Plesionika unidens,accepted,TRUE
dc27833c-5c73-4521-9d1e-4649e3859a72,species,Animalia,t0036199,Plesionika williamsi,accepted,TRUE
64946cea-afdf-4ab5-8dc9-e53a4341cb56,species,Animalia,t0036200,Plesionika yui,accepted,TRUE
d64588a8-edb1-4cff-ba0e-037ca9376116,species,Animalia,t0036726,Procletes levicarina,accepted,TRUE
167b4e7d-c4ae-40c6-8566-f9e4d32d1e4d,species,Animalia,t0077028,Calappa bicornis,accepted,TRUE
fc7a5c90-f51d-4f12-b7d7-9aaf3d721ff1,species,Animalia,t0030017,Calappa calappa,accepted,TRUE
7cd04860-7e80-484e-b1f9-a973fb92450e,species,Animalia,t0077029,Calappa capellonis,accepted,TRUE
863ead2a-1b58-425c-94a1-8d2497406f41,species,Animalia,t0077030,Calappa gallus,accepted,TRUE
2a21734f-28e4-42f9-b653-11bf1237860b,species,Animalia,t0030019,Calappa hepatica,accepted,TRUE
d31bc0a4-c5b3-4ed1-8d0c-7dfe4a64fc7a,species,Animalia,t0030020,Calappa japonica,accepted,TRUE
b4a3d51b-a0ae-42bb-ba37-4d1123e4a70a,species,Animalia,t0077031,Calappa lophos,accepted,TRUE
3d62bf89-cb45-48c5-9551-da6e09511c7e,species,Animalia,t0030021,Calappa philargius,accepted,TRUE
2a9cfd8b-9ffb-4b45-9034-dc81d4d9f12c,species,Animalia,t0077032,Calappa pustulosa,accepted,TRUE
97f61ddb-84dd-4769-b918-10288f1131a7,species,Animalia,t0077033,Calappa quadrimaculata,accepted,TRUE
2b673ef9-4fce-44ba-85b9-acffd85a176e,species,Animalia,t0030018,Calappa clypeata,accepted,TRUE
9b160ca4-038c-406c-b6db-f8fc731fedaa,species,Animalia,t0079951,Cycloes granulosa,accepted,TRUE
9c5ae5dd-0ac8-49d4-8a43-f48e84ca8e0a,species,Animalia,t0080704,Mursia armata,accepted,TRUE
895aecde-b546-48d5-9386-d9d81534515e,species,Animalia,t0080705,Mursia danigoi,accepted,TRUE
d8d31c27-441d-402d-8dfb-45551fd593d7,species,Animalia,t0080706,Mursia microspina,accepted,TRUE
d8e85be9-81fe-42f4-9d16-56ef9d3e954b,species,Animalia,t0080707,Mursia poupini,accepted,TRUE
46687827-08c5-4980-99a0-172c5b827139,species,Animalia,t0083037,Paracyclois milneedwardsii,accepted,TRUE
02268340-ff52-43d0-9a9d-a3d61f49d3d9,species,Animalia,t0077133,Callianassa intermedia,accepted,TRUE
2b4795cc-4825-4383-9239-a1c18f7e0694,species,Animalia,t0077137,Calliax bulimba,accepted,TRUE
6bef1f7f-8bb5-4534-b30f-a1b6af81556d,species,Animalia,t0064652,Glyptus courierei,accepted,TRUE
318551d1-0302-4418-96ef-4a9d995e89a5,species,Animalia,t0027225,Karumballichirus karumba,accepted,TRUE
c459a221-1b39-4c1d-87e0-180caf4b090b,species,Animalia,t0081622,Nihonotrypaea thermophila,accepted,TRUE
833c2e18-a22c-4b88-9548-cb4384c81582,species,Animalia,t0077134,Callianidea typa,accepted,TRUE
3fcc3fa3-5c50-4529-b4ff-95c52163414b,species,Animalia,t0077135,Callianopsis anovalis,accepted,TRUE
11a29f62-43f4-450f-9e10-15cea2947d89,species,Animalia,t0079747,Ctenocheles balssi,accepted,TRUE
207228f7-6fe5-4322-97f5-09810dab545a,species,Animalia,t0030098,Camatopsis leptomerus,accepted,TRUE
0a899db4-d291-4eb3-bfd6-77f10e3ca32c,species,Animalia,t0030168,Carcinoplax cracens,accepted,TRUE
81d1bb2a-7d9f-4355-8c16-486b08f3bf7e,species,Animalia,t0077435,Carcinoplax longimana,accepted,TRUE
17f2c19c-5f2c-4386-86c7-5d5bee6fc334,species,Animalia,t0077436,Carcinoplax nana,accepted,TRUE
93402458-2b08-4ba1-98b3-5e5c3f9b554a,species,Animalia,t0077437,Carcinoplax purpurea,accepted,TRUE
96b05e29-4c5f-427f-b1aa-f20c5ff55bc2,species,Animalia,t0030169,Carcinoplax specularis,accepted,TRUE
7fc29364-43c0-406f-b5e6-a47916f9cb97,species,Animalia,t0032377,Pycnoplax suruguensis,accepted,TRUE
1ad82f62-0110-4bcf-aba9-c0eacbeedf24,species,Animalia,t0077440,Carcinoplax tomentosa,accepted,TRUE
7aadcbfa-6698-4511-b020-0dfc3fd73ade,species,Animalia,t0063282,Eucrate alcocki,accepted,TRUE
8b693141-6940-4845-8eac-36dd7f736c8f,species,Animalia,t0063285,Eucrate solaris,accepted,TRUE
2a285fc5-162d-441a-85c4-58400cd67a57,species,Animalia,t0081197,Neogoneplax renoculis,accepted,TRUE
0656fbbf-e471-44a0-9f29-6de2789b758e,species,Animalia,t0068560,Mathildella serrata,accepted,TRUE
651988f6-4921-4a9e-a0a7-35d8a0112e9c,species,Animalia,t0082189,Ommatocarcinus pulcher,accepted,TRUE
22166520-243e-4343-a1a5-97e1a6e785a7,species,Animalia,t0036089,Platypilumnus soelae,accepted,TRUE
4d4ed9e7-db9a-489f-9a51-8cd4aab754cb,species,Animalia,t0032308,Pseudozius caystrus,accepted,TRUE
2e811868-151a-4619-a8f2-e9b6d41f1db8,species,Animalia,t0063741,Exopheticus hughi,accepted,TRUE
a297fbfe-d2bc-405b-8e89-bbdb00deec33,species,Animalia,t0029165,Exopheticus insignis,accepted,TRUE
541d98ae-d091-40a7-a659-dd3514f4a73b,species,Animalia,t0038326,Scalopidia spinosipes,accepted,TRUE
2211401d-e80c-4157-978e-2720291c36a1,species,Animalia,t0039020,Singhaplax nipponensis,accepted,TRUE
3082e681-66a2-493b-ad3f-d0d5d5b637c5,species,Animalia,t0071434,Anatolikos japonicus,accepted,TRUE
202f0bd0-db11-4267-864c-ffbc209d16c7,species,Animalia,t0037987,Romaleon nadaense,accepted,TRUE
ae195e37-f67e-40a0-bddd-477165b6be22,species,Animalia,t0031957,Platepistoma anaglyptum,accepted,TRUE
f21a7443-48d1-4d39-95dc-e45106ee7178,species,Animalia,t0077372,Candidiopotamon rathbuni,accepted,TRUE
346572d2-48b4-436f-a83f-ca798c8c7d40,species,Animalia,t0064400,Geothelphusa albogilva,accepted,TRUE
ffd9a49c-3c5e-4bd7-9226-f06b90735471,species,Animalia,t0064401,Geothelphusa ancylophallus,accepted,TRUE
e82bd25a-ae9f-45c5-a8ba-eca16e93f459,species,Animalia,t0064402,Geothelphusa bicolor,accepted,TRUE
b56c3df2-b505-4f2a-bd64-83166ad818ef,species,Animalia,t0064403,Geothelphusa caesia,accepted,TRUE
8c193e0d-86c2-40f5-b811-6ae8b6667cfb,species,Animalia,t0064404,Geothelphusa candidiensis,accepted,TRUE
919387b3-b79b-48dd-8b6b-2618e03a1993,species,Animalia,t0064405,Geothelphusa chiui,accepted,TRUE
86d4cc7b-b82a-4d52-99a8-43c548d1b5f3,species,Animalia,t0064407,Geothelphusa cinerea,accepted,TRUE
43b78c65-e2c9-45d0-931f-16e8eb1535d5,species,Animalia,t0064408,Geothelphusa dolichopodes,accepted,TRUE
a85671e8-50ef-44bd-8ebf-6c838d36d9eb,species,Animalia,t0064409,Geothelphusa eucrinodonta,accepted,TRUE
223f12b4-2374-496b-a1d0-6e7bfd3a5203,species,Animalia,t0064410,Geothelphusa eurysoma,accepted,TRUE
2d687ec3-caaa-4e47-83a3-b72e92098bb9,species,Animalia,t0064411,Geothelphusa ferruginea,accepted,TRUE
1c6f5fbc-cc87-4df0-a905-5590533fd90a,species,Animalia,t0064412,Geothelphusa gracilipes,accepted,TRUE
d70f4695-32c4-4e07-b987-40badda170d8,species,Animalia,t0064415,Geothelphusa ilan,accepted,TRUE
8e071969-f9c2-49d0-b3f8-29e31cc51ecb,species,Animalia,t0064416,Geothelphusa lanyu,accepted,TRUE
7659216d-9f4e-4000-a89a-8d1d50a64578,species,Animalia,t0064419,Geothelphusa lutao,accepted,TRUE
76f20f98-067d-477f-b58e-254cad23671d,species,Animalia,t0029310,Geothelphusa miyazakii,accepted,TRUE
40a99eff-5777-4750-8fda-b86202f161b6,species,Animalia,t0064421,Geothelphusa monticola,accepted,TRUE
7434615c-d080-4dde-bc9d-618d3865e999,species,Animalia,t0064422,Geothelphusa nanao,accepted,TRUE
ceeda5e0-49b9-417f-9002-920364ec1aa1,species,Animalia,t0064423,Geothelphusa nanhsi,accepted,TRUE
58dfb3be-6e16-42be-8a0f-3ad4cbae5e1b,species,Animalia,t0064424,Geothelphusa olea,accepted,TRUE
bad2fd3a-52ed-4071-914a-43be21a5c1e4,species,Animalia,t0064425,Geothelphusa pingtung,accepted,TRUE
24769a0e-8c44-4999-b401-fea6fac63489,species,Animalia,t0029311,Geothelphusa takuan,accepted,TRUE
6c0804d7-2552-4f23-bd51-fca77e00f5ac,species,Animalia,t0064429,Geothelphusa tali,accepted,TRUE
9f841952-a6d5-4512-b2ca-eea06f33a60a,species,Animalia,t0064430,Geothelphusa taroko,accepted,TRUE
f68571c0-044b-4189-bd06-aa879358b569,species,Animalia,t0064431,Geothelphusa tawu,accepted,TRUE
dac9ce78-c79a-4c4b-b7e5-21098a903796,species,Animalia,t0064432,Geothelphusa tsayae,accepted,TRUE
835ad819-37f7-4cc5-88c9-ceca0cf5d03b,species,Animalia,t0064433,Geothelphusa wangi,accepted,TRUE
7d5193ad-7d28-4989-94f6-8d4c979c4e53,species,Animalia,t0064434,Geothelphusa wutai,accepted,TRUE
6eefa9bd-0537-4e2c-8c36-163c7b05a6a7,species,Animalia,t0064435,Geothelphusa yangmingshan,accepted,TRUE
a292b248-252f-4a9f-8c3b-469a9653a645,species,Animalia,t0064428,Geothelphusa siasiat,accepted,TRUE
23a48104-4eec-4043-a5dd-877654370b5b,species,Animalia,t0064413,Geothelphusa haituan,accepted,TRUE
20d749b0-3b99-4cd7-b778-34037df41e58,species,Animalia,t0064426,Geothelphusa shernshan,accepted,TRUE
b46f4cb7-deb2-4a8c-b004-9d33c69014a0,species,Animalia,t0064418,Geothelphusa lili,accepted,TRUE
aaed0b29-c24c-42d3-bc95-8823782e1cd0,species,Animalia,t0064406,Geothelphusa cilan,accepted,TRUE
ef0f3dc8-66a0-4a87-bb41-cd9ac95ec7a1,species,Animalia,t0080920,Nanhaipotamon formosanum,accepted,TRUE
d0339427-7791-46e9-848f-b2b41834113d,species,Animalia,t0080919,Nanhaipotamon dongyinese,accepted,TRUE
dbd817a1-1db9-4a55-ab8e-e52e068a7314,species,Animalia,t0030121,Caphyra rotundifrons,accepted,TRUE
32211d93-fad8-412e-a808-e781d8cbccbe,species,Animalia,t0077623,Catoptrus nitidus,accepted,TRUE
0fc9ef62-e46e-480b-9f20-350799018d53,species,Animalia,t0030344,Charybdis acuta,accepted,TRUE
a2cb09a6-ffe4-4d1f-af30-3fc8b8ce50a7,species,Animalia,t0078006,Charybdis affinis,accepted,TRUE
38d5e982-99d3-42c1-9893-c3bbef57f9ea,species,Animalia,t0078007,Charybdis amboinensis,accepted,TRUE
5dc5eea4-adbb-4c2c-b818-28ed341591d2,species,Animalia,t0078008,Charybdis anisodon,accepted,TRUE
2b656094-8df9-4abd-b4f0-47a2e9f49fd2,species,Animalia,t0030345,Charybdis annulata,accepted,TRUE
57c5bc31-5e79-4bc7-ad89-699b94a20bc2,species,Animalia,t0030346,Charybdis bimaculata,accepted,TRUE
b29a4aef-24d6-4884-a027-35bfd3207ae8,species,Animalia,t0078009,Charybdis feriatus,accepted,TRUE
649c0bdd-9c30-49b4-b07a-79d0628a02c5,species,Animalia,t0078010,Charybdis granulata,accepted,TRUE
f79ba08a-6338-444e-893a-b98901f22e66,species,Animalia,t0030347,Charybdis hellerii,accepted,TRUE
50dcd26a-09d7-45d6-a646-e778913dbd15,species,Animalia,t0078011,Charybdis hongkongensis,accepted,TRUE
